t;G1;G2;G3;COI
0.69;1.7081525044560033;-5.372293143970833;4.038326388944943;0.5492711502171258
0.7;1.642238977760256;-5.185291553427969;3.577947640685505;0.4964080451063775
0.71;1.5710630108731736;-4.94380773211311;3.0360701658032925;0.44290866234675225
0.72;1.493991860598952;-4.643543725703476;2.418093608938674;0.3896444630246517
0.73;1.4104816526671713;-4.281550080647275;1.732514013764684;0.3375713444587089
0.74;1.3201182353206764;-3.8566130775706107;0.9910373191694068;0.2876942123211987
0.75;1.2226544328953526;-3.369564239359232;0.2084589633732035;0.2410227274282304
0.76;1.1180401504095263;-2.8234714341174056;-0.5977157113207449;0.19852126130892583
0.77;1.0064419725903653;-2.223679780681918;-1.407904447293261;0.1610573449109863
0.78;0.8882496206386029;-1.5776859169505983;-2.2012934107578968;0.12935364590127552
0.79;0.7640678618074042;-0.8948489208883351;-2.9568212641603226;0.10394853719581922
0.8;0.6346940778300331;-0.18596185310748564;-3.6542056432573102;0.08516953566726208
0.81;0.5010834471470128;0.5372744503223029;-4.274908392040919;0.07312238767269753
0.82;0.36430527504514204;1.262822518916457;-4.802946055391666;0.06769661713761398
0.83;0.2254951095380873;1.978868781861463;-5.22547757314022;0.06858629646693254
0.84;0.08580768026398282;2.6743237236885853;-5.53313603557441;0.07532302347854618
0.85;-0.053624699286558504;3.3392243478488095;-5.720108014627451;0.08731687779324196
0.86;-0.19172474915549725;3.965017786156718;-5.783994973643297;0.1039006320940671
0.87;-0.32749197611963127;4.544721452021601;-5.725511429233515;0.12437269517384653
0.88;-0.4600135108475452;5.072969343590468;-5.548081985030956;0.14803502655382758
0.89;-0.5884656720439801;5.545964224880601;-5.257395320081311;0.17422337787174041
0.9;-0.7121091682446228;5.961360851825498;-4.860961138201243;0.2023284625838782
0.91;-0.830281496932627;6.318106510320115;-4.367700301639129;0.23180784177405636
0.92;-0.9423900657573361;6.61626282914724;-3.7875828900872897;0.26218930265819984
0.93;-1.047908902204147;6.856828288519555;-3.131316613247407;0.2930672191393327
0.94;-1.1463806994346069;7.041575193972382;-2.4100802714034697;0.32409379394487
0.95;-1.2374245948297602;7.172909064431814;-1.6352938549740499;0.35496720384600133
0.96;-1.3207487410699759;7.253753088461317;-0.818417461215403;0.38541854671727516
0.97;-1.3961656302235768;7.287455995437136;0.0292259708079001;0.4151991844004495
0.98;-1.463607432053847;7.277718629244483;0.8966055651537622;0.4440696606511803
0.99;-1.5231383892473347;7.228532795297576;1.7731134891345575;0.4717909219486667
1.0;-1.5749615671616355;7.144125531971917;2.6486686947055893;0.49811814608098315
1.01;-1.6194178988033756;7.028902670925768;3.51378986423185;0.5227971394113236
1.02;-1.6569763579976622;6.887387135361316;4.3596350616486;0.5455630287084285
1.03;-1.6882150731237984;6.724149549093988;5.178007473975295;0.5661408557404707
1.04;-1.7137941072103742;6.543731027475979;5.961328789868498;0.584247671373816
1.05;-1.734421359504877;6.350560140050371;6.702583749583362;0.5995957955782666
1.06;-1.7508135213365235;6.148867676913378;7.395240964959265;0.6118970285136521
1.07;-1.7636542325185174;5.942603813316433;8.033156228508524;0.6208677336253737
1.08;-1.7735515694802457;5.7353624647795645;8.610465371554092;0.6262348393477163
1.09;-1.7809968231162527;5.530317094544296;9.121474549649724;0.627742901695782
1.1;-1.7863262806017117;5.330171119589262;9.560556871509354;0.6251624228504221
1.11;-1.7896874981893502;5.137124578932268;9.922065675542404;0.6182996227337861
1.12;-1.791011411953765;4.952857132490302;10.200276444863581;0.607007805397692
1.13;-1.7899916224834738;4.7785259997951846;10.38937106960109;0.5912003438023621
1.14;-1.7860723114043948;4.6147763362693395;10.483479428463474;0.5708651192193764
1.15;-1.7784464623026948;4.461760929039823;10.476793397250708;0.5460799910064646
1.16;-1.766066280789856;4.319166047867281;10.36376660922719;0.5170285422764205
1.17;-1.747667811702412;4.186240803786131;10.13940879752865;0.48401496387739895
1.18;-1.7218115813054864;4.061828364767802;9.799675722002368;0.44747654086805216
1.19;-1.6869404909098036;3.9443986977733623;9.34194430879777;0.40799185567692536
1.2;-1.6414550319268513;3.83208392934797;8.765548178273967;0.36628260846214256
1.21;-1.5838041409814694;3.722718673760991;8.072332600223923;0.32320698172263435
1.22;-1.5125877610891778;3.613888480400004;7.267172530874427;0.2797428417650847
