t;G1;G2;G3
0.01;-122.37852357636132;62.89756591844628;59.48095765791501
0.02;-122.07573133431124;62.89674242160926;59.178988912701925
0.03;-121.47194024214407;62.89486003575298;58.57708020639104
0.04;-120.57078687990396;62.89145358630446;57.67933329359952
0.05;-119.37784606311826;62.885839320320095;56.492006742798104
0.06;-117.90076227598749;62.8771316574532;55.023630618534234
0.07;-116.14940475727215;62.86426537859589;53.28513937867629
0.08;-114.13603032220148;62.84602304048412;51.29000728171727
0.09;-111.87543573347621;62.82106725707902;49.05436847639717
0.1;-109.38508029046578;62.7879772982049;46.59710299226086
0.11;-106.68515946387149;62.745289232266586;43.939870231604885
0.12;-103.79861197578015;62.691538599504526;41.10707337627558
0.13;-100.75104573313138;62.62530436775391;38.12574136537749
0.14;-97.57057237193357;62.54525272043426;35.02531965149929
0.15;-94.28754563656807;62.450179083788306;31.837366552779713
0.16;-90.93420505148387;62.33904674187622;28.595158309607662
0.17;-87.54423288103462;62.211020432021705;25.333212449012876
0.18;-84.15223868618895;62.06549346951107;22.086745216677865
0.19;-80.79319132657216;61.902107216181946;18.89108411039013
0.2;-77.5018225203957;61.72076206886683;15.781060451528859
0.21;-74.31202866788061;61.52161957519121;12.790409092689348
0.22;-71.2562983279781;61.30509575229631;9.951202575681744
0.23;-68.36519146448418;61.07184615050228;7.293345313981887
0.24;-65.66689349155928;60.82274363071621;4.844149860843039
0.25;-63.186862569867856;60.55885017814063;2.6280123917272
0.26;-60.947582983517236;60.281384330628725;0.6661986528884647
0.27;-58.96843128735466;59.9916859438697;-1.023254656515082
0.28;-57.26565578454594;59.69118004528703;-2.42552426074111
0.29;-55.85246425422451;59.38134145299381;-3.5288771987693366
0.3;-54.739210077495834;59.06366167329436;-4.3244515957985605
0.31;-53.93366325737057;58.73961936405704;-4.805956106686505
0.31;147.14265037194465;-12.732350637656422;-134.41029973428823
0.32;149.03704935256877;-16.182159110870575;-132.8548902416982
0.33;150.39483210691992;-20.13307952559943;-130.2617525813205
0.34;151.35204492081624;-24.574473323523083;-126.77757159729317
0.35;152.01561806581583;-29.493752243163087;-122.52186582265277
0.36;152.46465046855215;-34.87432966612431;-117.59032080242787
0.37;152.75285436974985;-40.69339881881125;-112.05945555093861
0.38;152.91174790902224;-46.919849683422484;-105.99189822559978
0.39;152.95429142280148;-53.5126164939997;-99.44167492880177
0.4;152.87874666747038;-60.41970803212675;-92.45903863534365
0.41;152.67259418041016;-67.57811186566235;-85.09448231474784
0.42;152.3163760408287;-74.91468137477014;-77.40169466605857
0.43;151.7873464662029;-82.3480147784987;-69.43933168770424
0.44;151.0628193424673;-89.7912268079926;-61.271592534474706
0.45;150.1231077538235;-97.15540849393331;-52.967699259890196
0.46;148.95396174866144;-104.35348306466832;-44.600478683993146
0.47;147.54843007325408;-111.30410959991195;-36.24432047334213
0.48;145.90809951608537;-117.93527025066206;-27.97282926542333
0.49;144.04369926795954;-124.18720449648978;-19.85649477146978
0.5;141.97509299927347;-130.01442067989646;-11.960672319377032
0.51;139.73071332071015;-135.3866100322776;-4.344103288432574
0.52;137.34651771006446;-140.28839658362688;2.941878873562402
0.53;134.86455918665573;-144.71796189468995;9.853402708034205
0.54;132.3312682965934;-148.6846730112649;16.353404714671463
0.55;129.79553652756147;-152.20590667408342;22.410370146521913
0.56;127.30667771453818;-155.30329959433848;27.996621879800294
0.57;124.91232670997672;-157.99866585019043;33.08633914021374
0.58;122.65631708235489;-160.30981447901567;37.65349739666077
0.59;120.57656502846552;-162.24648153086667;41.66991650240112
0.6;118.7029775663637;-163.80656978298788;45.10359221662418
0.61;117.0554012440268;-164.9728731267286;47.91747188270178
0.62;115.64163420342393;-165.71045584499043;50.068821641566494
0.63;114.45553997634906;-165.96486074769004;51.509320771340974
0.64;113.47532561686032;-165.66133178453893;52.18600616767862
0.65;112.66207847001904;-164.7052497567413;52.04317128672224
0.66;111.9586924043032;-162.98398387024795;51.02529146594473
0.67;111.28935113637588;-160.37034399957824;49.08099286320234
0.68;110.55976643687042;-156.727764348708;46.16799791183759
0.69;109.65838320298099;-151.91724605213304;42.25886284915204
0.7;108.45875058481333;-145.8059272718304;37.34717668701706
0.71;106.82320759419947;-138.27693829408972;31.45373069989023
0.72;104.60793501311134;-129.23995493273824;24.632019919626895
0.73;101.66928203816016;-118.64162236622022;16.97234032806005
0.74;97.871095887561;-106.47483426561463;8.603738378053645
0.75;93.09258864585466;-92.7857755874951;-0.3068130583595723
0.76;87.23610309666064;-77.67771995844208;-9.558383138218558
0.77;80.23402977428577;-61.310836507264746;-18.923193267021038
0.78;72.05411892803255;-43.89768868774285;-28.156430240289698
0.79;62.70254585441184;-25.694637353294684;-37.00790850111715
0.8;52.22432270428199;-6.989896313474758;-45.23442639080723
0.81;40.700971564598795;11.910575769702062;-52.61154733430086
0.82;28.24572530217917;30.69791598941574;-58.94364129159491
0.83;14.996836597914106;49.07448459360671;-64.07132119152082
0.84;1.1097909579454948;66.76604132771206;-67.87583228565755
0.85;-13.25070193130716;83.53110445246404;-70.28040252115689
0.86;-27.918129210039204;99.16707470104679;-71.24894549100759
0.87;-42.73038385240912;113.51314272151414;-70.78275886910501
0.88;-57.53439635496166;126.45035255718584;-68.9159562022242
0.89;-72.1891022242315;137.89942622861415;-65.71032400438264
0.9;-86.56690543687677;147.81705771929893;-61.25015228242216
0.91;-100.55397638658272;156.19137499116863;-55.63739860458593
0.92;-114.04981326230708;163.0371759574894;-48.98736269518233
0.93;-126.96649739855049;168.3914022062623;-41.42490480771183
0.94;-139.22800007738982;172.3091531345341;-33.08115305714429
0.95;-150.7697748223563;174.86038688751339;-24.090612065157075
0.96;-161.5387242090854;176.12731961440622;-14.588595405320856
0.97;-171.49349169206553;176.20243095828195;-4.708939266216418
0.98;-180.60491989029663;175.18691591915885;5.418003971137804
0.99;-188.8564520721319;173.18939158735816;15.66706048477371
1.0;-196.244238632092;170.3246687371101;25.91956989498189
1.01;-202.77674140066782;166.71242725364505;36.06431414702274
1.02;-208.47369462097097;162.47568318263953;45.998011438331424
1.03;-213.3643669850738;157.73899490235578;55.625372082718
1.04;-217.48515794247106;152.6264172120369;64.85874073043418
1.05;-220.8766394615872;147.25926633845074;73.61737312313643
1.06;-223.5802118731741;141.7537989850063;81.82641288816781
1.07;-225.6345751673579;136.21893008763632;89.41564507972156
1.08;-227.07222626607884;130.75411540010032;96.3181108659785
1.09;-227.9161835757685;125.44750795639341;102.46867561937508
1.1;-228.17712009551175;120.3744660347787;107.80265406073299
1.11;-227.85106342671523;115.5964505201064;112.25461290660887
1.12;-226.9178016690069;111.16030843973437;115.75749322927254
1.13;-225.34012200624335;107.09790369472437;118.24221831151898
1.14;-223.06400364661113;103.42603134443182;119.63797230217928
1.15;-220.01988445964008;100.14654224232741;119.87334221731267
1.16;-216.1251131335043;97.24661222557775;118.87850090792654
1.17;-211.28767515017;94.69911387901102;116.58856127115898
1.18;-205.41122960145753;92.4630860230553;112.94814357840221
1.19;-198.40140497771486;90.48434084221289;107.91706413550195
1.2;-190.1731712161033;88.69629292320782;101.47687829289546
1.21;-180.65893769086662;87.02112857005949;93.63780912080713
1.22;-169.81684045387055;85.3714472013692;84.44539325250136
1.23;-157.63850862512257;83.65249042341756;73.98601820170501
1.24;-144.15548179125116;81.76502353379983;62.39045825745133
1.25;-129.4434325325465;79.60885043279114;49.834582099755345
1.26;-113.6234656950326;77.08683631825842;36.5366293767742
1.27;-96.86002967818082;74.10920143977545;22.750828238405383
1.28;-79.35536128232391;70.59775720984734;8.757604072476575
1.29;-61.34083499049615;66.48970659324796;-5.148871602751815
1.3;-43.066014851029486;61.74064062180826;-18.674625770778782
1.31;-24.78652290266621;56.326436408036415;-31.539913505370215
1.32;-6.751973917764261;50.24388864138988;-43.49191472362561
1.33;10.804844731995024;43.51006293503971;-54.31490766703474
1.34;27.67662471478964;36.16051539166989;-63.837140106459536
1.35;43.68747292979453;28.246649214239255;-71.9341221440338
1.36;58.695998334670584;19.832554993507625;-78.52855332817822
1.37;72.59578415723072;10.991697522842465;-83.5874816800732
1.38;85.31374655589383;1.8037722447223254;-87.11751880061617
1.39;96.80701927849445;-7.648027825915669;-89.15899145257877
1.4;107.05902006739447;-17.279199709915776;-89.77982035747871
1.41;116.0752758662901;-27.005547115131773;-89.06972875115832
1.42;123.87944752323827;-36.74429629711302;-87.13515122612526
1.43;130.50983710705464;-46.414850197619145;-84.0949869094355
1.44;136.01651103512472;-55.93935473054669;-80.07715630457805
1.45;140.45904858526086;-65.24325013147735;-75.21579845378349
1.46;143.90483691654674;-74.25594720932942;-69.64888970721734
1.47;146.42778175803207;-82.91171121049877;-63.51607054753331
1.48;148.10728374378238;-91.1507660654248;-56.956517678357585
1.49;149.02733750185948;-98.9205617171816;-50.10677578467789
1.5;149.27563638089202;-106.17708912911661;-43.09854725177543
1.51;148.9426023164304;-112.88609091540025;-36.05651140103017
1.52;148.1203005506763;-119.02400559102597;-29.096294959650333
1.53;146.90123655360276;-124.57850044178855;-22.32273611181422
1.54;145.37706288350458;-129.54848746278105;-15.828575420723553
1.55;143.63724399914875;-133.9435706885489;-9.693673310599848
1.56;141.76773621295138;-137.78293190288778;-3.9848043100636032
1.57;139.84973881108672;-141.09371595509805;1.2439771440113017
1.58;137.95856296664783;-143.90901961158238;5.950456644934503
1.59;136.16265034372984;-146.2656150161471;10.102964672417249
1.6;134.52275636084184;-148.2015496593036;13.678793298461759
1.61;133.09129679218236;-149.75376123990844;16.66246444772607
1.62;131.91184294214554;-150.95583168669583;19.04398874455027
1.63;131.01874144505248;-151.83598431743218;20.817242872379694
1.64;130.43683044374518;-152.41540578837103;21.978575344625813
1.65;130.18122444473323;-152.7069532958894;22.525728851156178
1.66;130.25714499529883;-152.7142892850648;22.457144289765964
1.67;130.6597826133987;-152.43147117911815;21.771688565719426
1.68;131.37418606276555;-151.84301167142075;20.468825608655216
1.69;132.37518692780148;-150.9244143824267;18.549227454625214
1.7;133.627379256501;-149.64317823670115;16.015798980200117
1.71;135.08518450310322;-147.96024989066714;12.875065387563895
1.72;136.69303979381937;-145.8318856224653;9.138845828645929
1.73;138.38575138979755;-143.21186195771355;4.82611056791599
1.74;140.0890540480251;-140.05394895777;-0.03510509025512043
1.75;141.72041008006252;-136.3145340329463;-5.405876047116216
1.76;143.19006919153935;-131.9552612066622;-11.234807984877186
1.77;144.40239240004695;-126.94553565500874;-17.456856745038234
1.78;145.25742219884296;-121.26474079101524;-23.99268140782771
1.79;145.6526593348922;-114.90402873757782;-30.748630597314385
1.8;145.4849874874095;-107.86757600841534;-37.617411478994185
1.81;144.65267438271016;-100.17324263613266;-44.479431746577525
1.82;143.057374646315;-91.8526293665491;-51.20474527976591
1.83;140.6060679958815;-82.95058542949681;-57.65548256638468
1.84;137.21288643810382;-73.5242688381566;-63.688617599947236
1.85;132.80081396546794;-63.64189278653073;-69.15892117893722
1.86;127.30327760848735;-53.381298954902554;-73.92197865358477
1.87;120.66568338591512;-42.82847943539849;-77.83720395051662
1.88;112.84697719355563;-32.076126970505214;-80.77085022305042
1.89;103.82132105547808;-21.22223660255672;-82.59908445292136
1.9;93.57996223164413;-10.36872236181403;-83.21123986983011
1.91;82.13333134143897;0.38003696786479857;-82.51336830930377
1.92;69.51333455694652;10.918837326429117;-80.43217188337563
1.93;55.775708147005744;21.14358774226359;-76.91929588926934
1.94;41.002192295332826;30.95362870868663;-71.95582100401946
1.95;25.30217382870901;40.25445019064742;-65.55662401935642
1.96;8.81336929874589;48.96074677742257;-57.77411607616846
1.97;-8.298901611442256;56.999657834378766;-48.70075622293652
1.98;-25.844243363374016;64.31395930768934;-38.469715944315325
1.99;-43.611752212388616;70.86491767514845;-27.25316546275984
2.0;-61.376627921590256;76.63449945517513;-15.257871533584883
2.01;-78.90854322720881;81.62665989690868;-2.7181166696998638
2.02;-95.98119154748153;85.86751165000972;10.113679897471815
2.03;-112.38219769445415;89.40428834835899;22.977909346095142
2.04;-127.92245298145323;92.30315066493854;35.61930231651468
2.05;-142.44395825376017;94.64601024190333;47.79794801185683
2.06;-155.82542672533816;96.52664725545269;59.29877946988547
2.07;-167.9851803488215;98.04645352686869;69.9387268219528
2.08;-178.88121179019618;99.31013816201553;79.57107362818063
2.09;-188.50861371693549;100.42169067291233;88.08692304402315
2.1;-196.89484168654656;101.4808202983017;95.41402138824483
2.11;-204.0934414092237;102.57999756160243;101.51344384762125
2.12;-210.17692649095747;103.80213297593149;106.37479351502598
2.13;-215.2294527469726;105.21885260766504;110.01060013930754
2.14;-219.339828255113;106.88927955832193;112.45054869679106
2.15;-222.59525783271954;108.8592068424845;113.73605099023504
2.16;-225.07607658135643;111.16054812007997;113.91552846127644
2.17;-226.85160119874035;113.81097250921852;113.04062868952181
2.18;-227.97713152168103;116.81366103378934;111.16347048789169
2.19;-228.49207074897353;120.15715792665918;108.33491282231435
2.2;-228.41909679164166;123.81532374606788;104.60377304557376
2.21;-227.764301108259;127.74742424003777;100.01687686822119
2.22;-226.51820580105527;131.89840589020645;94.61979991084881
2.23;-224.65756601395162;136.19941447343828;88.45815154051333
2.24;-222.14785631412065;140.56860673931394;81.57924957480672
2.25;-218.9463233650951;144.91228881713255;74.03403454796256
2.26;-215.0054629130052;149.12639095854138;65.87907195446378
2.27;-210.27675042461817;153.09826048736616;57.17848993725199
2.28;-204.71442797197093;156.70872784709985;48.00570012487108
2.29;-198.2791331529239;159.83437902230338;38.44475413062051
2.3;-190.9411569589942;162.3499554316535;28.591201527340683
2.31;-182.68314252223954;164.13080245333055;18.552340068908997
2.32;-173.50208756462786;165.05530095742776;8.446786607200075
2.33;-163.4105866561764;165.0072411862322;-1.596654530055786
2.34;-152.43733571721313;163.8781312606476;-11.440795543434461
2.35;-140.6270063613728;161.56946766223493;-20.942461300862135
2.36;-128.03966503333203;157.99502506345544;-29.955360030123433
2.37;-114.74994591372263;153.08324033315108;-38.33329441942845
2.38;-100.84617665327858;146.77976372379035;-45.933587070511784
2.39;-86.42959972488806;139.0502243970501;-52.62062467216203
2.4;-71.6137369607626;129.88320575580792;-58.26946879504532
2.41;-56.52382755627108;119.2933504411641;-62.769522884893
2.42;-41.29615429926663;107.32442151783243;-66.02826721856582
2.43;-26.07698552783925;94.05204607568295;-67.97506054784371
2.44;-11.020825267355825;79.58577546246063;-68.5649501951048
2.45;3.7123027592275837;64.07003157524716;-67.78233433447474
2.46;17.960706099562465;47.68349180932867;-65.64419790889114
2.47;31.566011417582125;30.63651546883081;-62.20252688641293
2.48;44.379087794122135;13.166344095046597;-57.54543188916873
2.49;56.2665005517818;-4.469982794652347;-51.796517757129465
2.5;67.11692776174249;-22.004784050508825;-45.11214371123367
2.51;76.84688602314179;-39.1704561233049;-37.6764298998369
2.52;85.40512761094797;-55.71097490604446;-29.69415270490351
2.53;92.77519152414423;-71.3932106275358;-21.38198089660844
2.54;98.97579798670304;-86.01702567602106;-12.958772310681974
2.55;104.05903248165068;-99.42321679888417;-4.635815682766486
2.56;108.1065243336445;-111.49859794271771;3.3920736090732104
2.57;111.22404055023539;-122.17785728035018;10.953816730114768
2.58;113.53505457841865;-131.44219914773925;17.907144569320586
2.59;115.17389712623608;-139.3151308119962;24.1412336857601
2.6;116.27905731784247;-145.8560191101456;29.57696179230312
2.61;116.98709779526885;-151.1521907542713;34.16509295900243
2.62;117.42750567904592;-155.3103779063059;37.882872227259966
2.63;117.71865160082528;-158.44823650445127;40.729584903625955
2.64;117.96489470633205;-160.686522189423;42.721627483090934
2.65;118.25476724674353;-162.1423348503001;43.887567603556576
2.66;118.66010382374816;-162.92367041734315;44.26356659359499
2.67;119.2359460180674;-163.12537049366443;43.88942447559704
2.68;120.02104693095701;-162.82644858595498;42.805401654997965
2.69;121.03881402678628;-162.08869819113406;41.04988416434774
2.7;122.29855448253537;-160.9564479975728;38.657893515037415
2.71;123.79691808887317;-159.45731426585508;35.660396176981905
2.72;125.51946331440813;-157.60380013978994;32.0843368253818
2.73;127.44229878785075;-155.39559699681624;27.9532982089655
2.74;129.5337729035308;-152.8224467295461;23.288673826015298
2.75;131.75619730805187;-149.8674214539722;18.111224145920335
2.76;134.06759527712885;-146.51046690474948;12.442871627620622
2.77;136.42346369864163;-142.73203899361982;6.308575294978193
2.78;138.77852842500548;-138.51664364091485;-0.2618847840906362
2.79;141.08845868813518;-133.85607408506172;-7.232384603073455
2.8;143.31148930227278;-128.7521345591828;-14.559354743090003
2.81;145.40988232750243;-123.21865134097946;-22.191230986522974
2.82;147.35114589600397;-117.28260668217858;-30.068539213825414
2.83;149.1089201111818;-110.98428950781675;-38.12463060336505
2.84;150.66344079666626;-104.37643600103871;-46.28700479562758
2.85;152.0015027076067;-97.52242544687161;-54.47907726073511
2.86;153.1158643709016;-90.49369032628113;-62.62217404462047
2.87;154.00406512171395;-83.36658108325244;-70.6374840384615
2.88;154.66665801381902;-76.21898249244092;-78.44767552137812
2.89;155.10489645503276;-69.12700090002298;-85.97789555500978
2.9;155.31794450008596;-62.16202604562252;-93.15591845446343
2.91;155.29970904697223;-55.3884201189382;-99.91128892803404
2.92;155.03541723997506;-48.86200797765147;-106.17340926232362
2.93;154.4980870668793;-42.62944730773866;-111.86863975914063
2.94;153.64506823843186;-36.7284581180302;-116.91661012040169
2.95;152.4148694929702;-31.18879809500013;-121.2260713979701
2.96;150.7245419551121;-26.033791850363848;-124.69075010474828
2.97;148.4679571289454;-21.282162541007356;-127.18579458793803
2.98;145.51539731640278;-16.94987577557431;-128.56552154082846
2.99;141.71495139089643;-13.05168921859198;-128.66326217230446
3.0;136.89625422150894;-9.602108733636374;-127.29414548787257
3.01;130.87708623545274;-6.615487245188436;-124.26159899026432
3.02;123.47321507707423;-4.105071911086792;-119.36814316598743
3.03;114.51156997799288;-2.0809152622946225;-112.43065471569824
3.04;103.84636568268436;-0.5467196900022868;-103.29964599268209
3.05;91.3771525079442;0.5041242939253765;-91.88127680186957
3.06;77.06704270607648;1.092838817156204;-78.1598815232327
3.07;60.95870631502628;1.2592485526655373;-62.2179548676918
3.08;43.185356686432584;1.0647057205377597;-44.25006240697034
3.09;23.974077005755042;0.5932262288369787;-24.567303234592018
3.1;3.6396145638837503;-0.04968697481862162;-3.589927589065129
3.11;-17.431839650252137;-0.7406947106061353;18.172534360858272
3.12;-38.80760743299895;-1.344446174480685;40.15205360747964
3.13;-60.03923046876931;-1.720827241371381;61.76005771014068
3.14;-80.69476550852889;-1.7325716093028534;82.42733711783174
3.15;-100.38820955329544;-1.2520996810304936;101.64030923432594
3.16;-118.80226966547171;-0.16664165000720566;118.96891131547893
3.17;-135.70211898048265;1.6188929305947448;134.08322604988788
3.18;-150.93953619766623;4.181329512042401;146.7582066856238
3.19;-164.44843998908874;7.5804805807117654;156.86795940837695
3.2;-176.23394934941376;11.861451126505687;164.3724982229081
3.21;-186.357579414558;17.057071423422816;169.30050799113516
3.22;-194.9210754991444;23.18958838266229;171.7314871164821
3.23;-202.05088259642844;30.27096691083201;171.77991568559642
3.24;-207.88456879304627;38.30147990949781;169.58308888354844
3.25;-212.55986047422257;47.26664095877939;165.29321951544318
3.26;-216.20642585058482;57.132902915764774;159.07352293482003
3.27;-218.94020844265688;67.84285902260142;151.09734942005545
3.28;-220.85995380503275;79.31089426574769;141.54905953928505
3.29;-222.04554709784853;91.42030201859785;130.6252450792507
3.3;-222.55782936212373;104.02277483142626;118.53505453069747
3.31;-222.43963253775044;116.94089272324264;105.49873981450779
3.32;-221.71782640384023;129.97379639921905;91.74403000462118
3.33;-220.4061824833851;142.90571394149052;77.50046854189456
3.34;-218.50882865666526;155.5165049911007;62.99232366556454
3.35;-216.02400967878208;167.59300175505447;48.431007923727606
3.36;-212.94781014475862;178.93974642476184;34.00806371999674
3.37;-209.2774668608693;189.3877891041078;19.8896777567615
3.38;-205.01391888856313;198.80050074369336;6.213418144869758
3.39;-200.1633236117268;207.07580231618329;-6.912478704456533
3.4;-194.7373981824489;214.1447161391685;-19.40731795671963
3.41;-188.75260721286398;219.96660974664354;-31.214002533779606
3.42;-182.2283831274118;224.52185447461295;-42.29347134720118
3.43;-175.18470977158697;227.80282660587207;-52.61811683428515
3.44;-167.6395037067226;229.80424431170604;-62.16474060498348
3.45;-159.60628077443135;230.51379304598584;-70.9075122715545
3.46;-151.09259548013245;229.9038927560362;-78.81129727590383
3.47;-142.09968997115982;227.9253473629492;-85.82565739178935
3.48;-132.62369181995854;224.50352187464176;-91.87983005468325
3.49;-122.65855823718587;219.53762610015107;-96.8790678629652
3.5;-112.20077948597276;212.90363356412115;-100.70285407814839
3.51;-101.2556265690304;204.46129393017293;-103.20566736114249
3.52;-89.84446226027649;194.06555160109596;-104.22108934081946
3.53;-78.01234570516496;181.58239639010586;-103.57005068494092
3.54;-65.8348830201233;166.90868539835134;-101.07380237822805
3.55;-53.42306704124427;149.9947639036924;-96.5716968624481
3.56;-40.92478750377923;130.86782188493277;-89.94303438115355
3.57;-28.521864277273636;109.65299809144354;-81.13113381416989
3.58;-16.421924072945966;86.5885426980462;-70.16661862510023
3.59;-4.845206079722706;62.03120290299739;-57.185996823274685
3.6;5.992652880374269;36.448706089176284;-42.441358969550556
3.61;15.899841289299077;10.397909780276436;-26.297751069575508
3.62;24.726903705742284;-15.510318527537558;-9.216585178204724
3.63;32.38171517628972;-40.65567378678244;8.273958610492713
3.64;38.8385173666349;-64.4563742025231;25.61785683588819
3.65;44.13968380012958;-86.41343914720626;42.27375534707667
3.66;48.390224278934646;-106.14482562643053;57.75460134749586
3.67;51.746302671861876;-123.40504706384607;71.65874439198419
3.68;54.39989964961738;-138.08881758995807;83.68891794034067
3.69;56.56203561608035;-150.22016938225048;93.65813376617012
3.7;58.44671110328624;-159.93064245166968;101.48393134838342
3.71;60.25710551768915;-167.43116236012378;107.17405684243462
3.72;62.17483905010492;-172.9821259864606;110.80728693635567
3.73;64.35244997049195;-176.86532801075444;112.51287804026249
3.74;66.90878732591071;-179.36011055303896;112.45132322712823
3.75;69.92679340755414;-180.7248829983289;110.79808959077472
3.76;73.45311284795875;-181.18417806576986;107.7310652178111
3.77;77.49904817520442;-180.92077492984893;103.42172675464451
3.78;82.04251696042094;-180.07211062288417;98.02959366246323
3.79;87.03080110043263;-178.73013691633656;91.69933581590392
3.8;92.38398288179525;-176.94386466765044;84.5598817858552
3.81;97.99902252466535;-174.72398507820088;76.7249625535355
3.82;103.75444854081009;-172.0491037933073;68.2946552524972
3.83;109.51561391715991;-168.8732299440365;59.357616026876556
3.84;115.14042959341029;-165.13420995477625;49.99378036136593
3.85;120.48543384329624;-160.76278398786198;40.277350144565744
3.86;125.4120023198702;-155.69188309914702;30.279880779276798
3.87;129.7924568306649;-149.8656993121117;20.07324248144682
3.88;133.51579755051966;-143.24797753000482;9.732179979485158
3.89;136.49276819416917;-135.82892908346042;-0.663839110708782
3.9;138.6599706836048;-127.63018092669292;-11.029789756911917
3.91;139.98277828354867;-118.70727226372144;-21.275506019827247
3.92;140.45685572996965;-109.14939651306665;-31.307459216902988
3.93;140.10818035140767;-99.07634612036453;-41.03183423104313
3.94;138.991564130847;-88.63291629278964;-50.35864783805738
3.95;137.18779273022335;-77.98131275710162;-59.20647997312176
3.96;134.79960923953269;-67.29233622587218;-67.50727301366054
3.97;131.94686162862303;-56.73623990659065;-75.2106217220324
3.98;128.76118913780962;-46.47415412630956;-82.28703501150008
